"","n","allee","allee.f","initial.slope","slope.after.thresh"
"2200",2968,TRUE,"with Allee effect",0.887003001563716,2.36602087057503
"2201",2970,TRUE,"with Allee effect",0.984103467697293,3.36836088822878
"2202",2971,FALSE,"without Allee effect",0.667424660913125,2.02824283286108
"2203",2972,TRUE,"with Allee effect",0.328302616025476,7.64314928767816
"2204",2973,FALSE,"without Allee effect",0.963074422623408,2.10956434464193
"2205",2974,TRUE,"with Allee effect",1.13499568649417,2.11258935620048
"2206",2975,FALSE,"without Allee effect",1.15154936978286,2.02602809065717
"2207",2976,TRUE,"with Allee effect",0.968114602220959,2.4661583236393
"2208",2979,FALSE,"without Allee effect",0.876624559172893,1.99929879653222
"2209",2980,TRUE,"with Allee effect",0.252004868071668,8.35624563580905
"2210",2982,TRUE,"with Allee effect",0.628741015545458,3.60872017913251
"2211",2983,FALSE,"without Allee effect",0.962240531948469,1.65739308959833
"2212",2984,TRUE,"with Allee effect",0.605310696987743,2.91466567965506
"2213",2988,TRUE,"with Allee effect",0.690051640980856,2.98982154403894
"2214",2989,FALSE,"without Allee effect",1.11815942179743,1.82061586094069
"2215",2990,TRUE,"with Allee effect",0.244600078116019,3.58409337287301
"2216",2991,FALSE,"without Allee effect",0.9478107280947,1.73249494083149
"2217",2992,TRUE,"with Allee effect",0.477859945666793,1.68135420479174
"2218",2994,TRUE,"with Allee effect",0.660101695270866,2.59959760743098
"2219",2995,FALSE,"without Allee effect",1.07067262541654,1.76244623194978
"2220",2996,TRUE,"with Allee effect",0.807452681501049,3.63435211566632
"2221",2997,FALSE,"without Allee effect",0.816962584412449,1.77655663404257
"2222",2998,TRUE,"with Allee effect",0.287083923387716,2.46455572659014
"2223",3000,TRUE,"with Allee effect",0.487494536662725,5.11800378772578
"2224",3003,FALSE,"without Allee effect",0.948858668748453,1.89314560266213
"2225",3004,TRUE,"with Allee effect",0.756742512991701,2.09546841328269
"2226",3005,FALSE,"without Allee effect",1.27306212519072,1.9503142561684
"2227",3006,TRUE,"with Allee effect",0.607011683619292,2.76803338663828
"2228",3007,FALSE,"without Allee effect",0.836175275910973,1.90252658460536
"2229",3008,TRUE,"with Allee effect",0.80062661781324,1.65161360274181
"2230",3010,TRUE,"with Allee effect",1.02252746663401,2.38316294046785
"2231",3012,TRUE,"with Allee effect",0.16357910373708,13.1722164373187
"2232",3014,TRUE,"with Allee effect",1.14617237326571,2.41005359674269
"2233",3015,FALSE,"without Allee effect",0.552541023028791,1.83142465659086
"2234",3016,TRUE,"with Allee effect",0.331343105004557,10.8854136655483
"2235",3019,FALSE,"without Allee effect",0.727987767132707,1.59416859245448
"2236",3020,TRUE,"with Allee effect",0.437465725965439,1.67952784911037
"2237",3021,FALSE,"without Allee effect",0.900464326449096,1.53439962248498
"2238",3022,TRUE,"with Allee effect",0.511600500891831,5.128776308004
"2239",3023,FALSE,"without Allee effect",1.34822762942651,1.84803917814693
"2240",3024,TRUE,"with Allee effect",0.771772234147907,1.65018701058727
"2241",3025,FALSE,"without Allee effect",1.16507679003868,1.83762153765357
"2242",3026,TRUE,"with Allee effect",0.725921848557437,2.16520340570739
"2243",3027,FALSE,"without Allee effect",0.886160580007098,1.65818371292474
"2244",3028,TRUE,"with Allee effect",0.478233453942505,2.49770829958825
"2245",3030,TRUE,"with Allee effect",0.900715351443904,3.39492290971649
"2246",3032,TRUE,"with Allee effect",1.09218656821167,2.42540524103141
"2247",3033,FALSE,"without Allee effect",0.525182206087665,1.50444945928825
"2248",3034,TRUE,"with Allee effect",0.758540354041374,1.54566202069732
"2249",3035,FALSE,"without Allee effect",0.754599079626169,1.88853058038095
"2250",3036,TRUE,"with Allee effect",0.598057128910717,1.8151434966414
"2251",3038,TRUE,"with Allee effect",0.925056538508718,2.94536076853974
"2252",3039,FALSE,"without Allee effect",1.05099567125431,1.83385412329568
"2253",3040,TRUE,"with Allee effect",0.273728326918105,2.26976098475912
"2254",3041,FALSE,"without Allee effect",0.956493742762424,1.77427517224136
"2255",3042,TRUE,"with Allee effect",0.882256859862701,1.90152054916451
"2256",3043,FALSE,"without Allee effect",0.953574632301263,1.82435685481327
"2257",3044,TRUE,"with Allee effect",0.332247246076503,8.48353884523768
"2258",3045,FALSE,"without Allee effect",1.28184123438384,0.168274062250879
"2259",3046,TRUE,"with Allee effect",1.1705623274028,0.276409843199406
"2260",3047,FALSE,"without Allee effect",0.584962500721216,2.03395870551618
"2261",3048,TRUE,"with Allee effect",1.06712001471523,2.38508778488942
"2262",3049,FALSE,"without Allee effect",0.508289633598076,2.35488557553975
"2263",3050,TRUE,"with Allee effect",0.954589181298994,2.08322806909996
"2264",3051,FALSE,"without Allee effect",1.16992500144231,1.91132186636646
"2265",3052,TRUE,"with Allee effect",0.843933098375987,2.42482517210282
"2266",3053,FALSE,"without Allee effect",1.01777326404486,1.80036117484659
"2267",3054,TRUE,"with Allee effect",0.524251693682196,1.9982294925712
"2268",3055,FALSE,"without Allee effect",0.830998239797119,1.95668063248878
"2269",3056,TRUE,"with Allee effect",0.727653737288355,2.21189933097568
"2270",3060,TRUE,"with Allee effect",0.866106915289465,2.63880473097038
"2271",3062,TRUE,"with Allee effect",0.502500340529095,1.84575225486236
"2272",3064,TRUE,"with Allee effect",1.07426109035792,1.95981100918805
"2273",3066,TRUE,"with Allee effect",0.505376835747986,2.41337514167893
"2274",3068,TRUE,"with Allee effect",0.683781883387608,2.61383211169423
"2275",3071,FALSE,"without Allee effect",1.13378494422906,2.16584955872049
"2276",3072,TRUE,"with Allee effect",0.0955759201929087,4.25342860536635
"2277",3073,FALSE,"without Allee effect",0.809668006983909,1.88688265738155
"2278",3074,TRUE,"with Allee effect",0.930136084335963,2.11233432881346
"2279",3076,TRUE,"with Allee effect",0.939467492678664,2.82976780835176
"2280",3078,TRUE,"with Allee effect",0.893476186788446,2.95021213786321
"2281",3079,FALSE,"without Allee effect",1.06315136728859,1.80342984548659
"2282",3080,TRUE,"with Allee effect",0.974566844948122,2.29096226615632
"2283",3081,FALSE,"without Allee effect",1.00688733722422,2.60770336252514
"2284",3082,TRUE,"with Allee effect",0.459259749324305,6.83136668086032
"2285",3083,FALSE,"without Allee effect",1.09337454013148,1.84684862656811
"2286",3084,TRUE,"with Allee effect",0.920653224920992,1.99996508456954
"2287",3086,TRUE,"with Allee effect",0.97075178180885,3.54359171631119
"2288",3087,FALSE,"without Allee effect",1.06008027866234,2.23205831169682
"2289",3088,TRUE,"with Allee effect",0.0604081020806859,1.57261132290346
"2290",3089,FALSE,"without Allee effect",1.01571981691018,1.92768719512489
"2291",3090,TRUE,"with Allee effect",0.759246649079816,2.86120832945642
"2292",3092,TRUE,"with Allee effect",0.963389652329417,2.87221534869203
"2293",3095,FALSE,"without Allee effect",1.21064431144255,2.0256565206143
"2294",3096,TRUE,"with Allee effect",0.0983674409285984,6.6355808623207
"2295",3097,FALSE,"without Allee effect",1.4366508174969,2.30246976094291
"2296",3098,TRUE,"with Allee effect",0.340929693712796,3.11101032346773
"2297",3099,FALSE,"without Allee effect",0.978902117354073,1.60840366897952
"2298",3100,TRUE,"with Allee effect",0.743514478474452,1.59320744519787
"2299",3101,FALSE,"without Allee effect",0.800626617813223,2.14686738108356
"2300",3102,TRUE,"with Allee effect",0.500143272759783,2.86848380366193
"2301",3103,FALSE,"without Allee effect",0.734350514563361,1.78074223135835
"2302",3104,TRUE,"with Allee effect",0.648915771102945,1.94204920322795
"2303",3108,TRUE,"with Allee effect",0.511250313167496,3.47369876554213
"2304",3109,FALSE,"without Allee effect",1.28835092120443,0.0198187952518381
"2305",3110,TRUE,"with Allee effect",1.3618399500321,0.0122410210746215
"2306",3111,FALSE,"without Allee effect",1.03394780528935,1.9066959986975
"2307",3112,TRUE,"with Allee effect",0.837324724552562,2.51194390571731
"2308",3113,FALSE,"without Allee effect",0.933264697770464,1.91926060003402
"2309",3114,TRUE,"with Allee effect",0.763666934193859,1.51173530069835
"2310",3116,TRUE,"with Allee effect",0.942256633373881,3.40678035812999
"2311",3117,FALSE,"without Allee effect",1.01341469046597,1.76671687854886
"2312",3118,TRUE,"with Allee effect",0.694174382810698,1.93851726030665
"2313",3119,FALSE,"without Allee effect",0.947038800293213,1.78223236762499
"2314",3120,TRUE,"with Allee effect",0.558208054409991,2.12512635806071
"2315",3122,TRUE,"with Allee effect",0.748264234373163,3.09494487276885
"2316",3124,TRUE,"with Allee effect",0.619864693114811,3.6073902388068
"2317",3125,FALSE,"without Allee effect",0.979255585770278,1.99234358513929
"2318",3126,TRUE,"with Allee effect",0.582443474007155,3.35972400037893
"2319",3127,FALSE,"without Allee effect",1.07594190787393,1.90419277614651
"2320",3128,TRUE,"with Allee effect",0.228498721275278,3.47026077046365
"2321",3129,FALSE,"without Allee effect",0.710493382805037,1.77532554588716
"2322",3130,TRUE,"with Allee effect",0.976600207172404,2.30396651888101
"2323",3131,FALSE,"without Allee effect",0.959358015502697,1.71418309828738
"2324",3132,TRUE,"with Allee effect",0.793163974793597,2.10328228137947
"2325",3134,TRUE,"with Allee effect",0.915248356014074,2.90834350125081
"2326",3135,FALSE,"without Allee effect",0.796620725212512,1.56763303804387
"2327",3136,TRUE,"with Allee effect",0.101595777817624,4.09073204140598
"2328",3139,FALSE,"without Allee effect",1.07997439319995,1.98833786978233
"2329",3140,TRUE,"with Allee effect",0.382050634506912,8.0763161996967
"2330",3141,FALSE,"without Allee effect",0.921025531591517,1.83387512539434
"2331",3142,TRUE,"with Allee effect",1.15808515386044,2.10896575521345
"2332",3145,FALSE,"without Allee effect",1.4123705811817,2.60233803333632
"2333",3146,TRUE,"with Allee effect",0.847544686613878,2.34147546502414
"2334",3147,FALSE,"without Allee effect",0.568053551651628,1.695772400521
"2335",3148,TRUE,"with Allee effect",0.560259382782974,2.5342545052103
"2336",3152,TRUE,"with Allee effect",1.00217060622534,2.02564033063236
"2337",3154,TRUE,"with Allee effect",0.835665455545442,2.07887320270154
"2338",3156,TRUE,"with Allee effect",0.605373338834867,2.78036684885067
"2339",3158,TRUE,"with Allee effect",0.628744097387711,4.24535902364597
"2340",3159,FALSE,"without Allee effect",1.00962238774854,2.20629190139628
"2341",3160,TRUE,"with Allee effect",0.836107269460674,2.39150782800171
"2342",3164,TRUE,"with Allee effect",0.964094760703947,2.78965907471838
"2343",3165,FALSE,"without Allee effect",1.15868987833858,2.01705180412899
"2344",3166,TRUE,"with Allee effect",0.913168518314962,2.46439923250555
"2345",3168,TRUE,"with Allee effect",0.624105543112679,3.21194922070955
"2346",3169,FALSE,"without Allee effect",0.584962500721134,1.49815501323522
"2347",3170,TRUE,"with Allee effect",0.773903335841645,2.20325658450241
"2348",3172,TRUE,"with Allee effect",0.938023753676384,2.74357870761907
"2349",3173,FALSE,"without Allee effect",0.934412880354929,2.51509186713069
"2350",3174,TRUE,"with Allee effect",1.02378274656667,2.36796634381234
"2351",3175,FALSE,"without Allee effect",0.849563009240825,1.90920637310292
"2352",3176,TRUE,"with Allee effect",0.705816504881491,2.34595543365168
"2353",3178,TRUE,"with Allee effect",1.12670660608333,3.21589379200042
"2354",3181,FALSE,"without Allee effect",0.770296611856885,1.90330859688772
"2355",3182,TRUE,"with Allee effect",0.552541023028824,1.61042456237891
"2356",3184,TRUE,"with Allee effect",0.805406516624932,2.48793686250757
"2357",3185,FALSE,"without Allee effect",0.973364242422864,1.712869380867
"2358",3186,TRUE,"with Allee effect",0.939825555994063,2.75674155081879
"2359",3187,FALSE,"without Allee effect",0.606172741286488,1.96669539785394
"2360",3188,TRUE,"with Allee effect",0.0878486586427329,10.923118949592
"2361",3189,FALSE,"without Allee effect",0.722466024470925,1.53309249445309
"2362",3190,TRUE,"with Allee effect",0.535866797465515,2.46876825994671
"2363",3191,FALSE,"without Allee effect",1.18891288008577,2.07470942406088
"2364",3192,TRUE,"with Allee effect",0.567598460709355,1.96861621260908
"2365",3193,FALSE,"without Allee effect",0.761840262805203,1.66897013203979
"2366",3194,TRUE,"with Allee effect",0.740136174440405,2.0216649455379
"2367",3197,FALSE,"without Allee effect",1.18563645804284,2.40329280813846
"2368",3198,TRUE,"with Allee effect",0.257221564924845,9.38630149123533
"2369",3200,TRUE,"with Allee effect",0.483657182478957,2.73391527783688
"2370",3201,FALSE,"without Allee effect",0.996235578430431,1.78676385846235
"2371",3202,TRUE,"with Allee effect",0.858358837550054,2.19364395679667
"2372",3203,FALSE,"without Allee effect",0.883088848798326,1.94493007795633
"2373",3204,TRUE,"with Allee effect",0.156171939246521,0.800232440388144
"2374",3205,FALSE,"without Allee effect",1.05453207344063,1.72868694412092
"2375",3206,TRUE,"with Allee effect",0.765565372523819,2.28128778567073
"2376",3207,FALSE,"without Allee effect",0.794221837075156,1.73754901373154
"2377",3208,TRUE,"with Allee effect",0.585253166963902,2.86538870419255
"2378",3210,TRUE,"with Allee effect",0.741986690126626,2.35441840017695
"2379",3212,TRUE,"with Allee effect",0.237166308757611,5.26801141142533
"2380",3213,FALSE,"without Allee effect",0.903496648801321,1.69446888300289
"2381",3214,TRUE,"with Allee effect",0.75312141933492,2.29508236326219
"2382",3215,FALSE,"without Allee effect",0.926177036229863,2.02288090693669
"2383",3216,TRUE,"with Allee effect",0.709585918691688,2.11987977993261
"2384",3219,FALSE,"without Allee effect",1.09326212035242,1.68929916398779
"2385",3220,TRUE,"with Allee effect",0.593437910703208,1.91599446601115
"2386",3221,FALSE,"without Allee effect",1.02367794304148,1.54568705719394
"2387",3222,TRUE,"with Allee effect",0.319298960687343,0.782103828313839
"2388",3224,TRUE,"with Allee effect",0.984790803107901,2.96983948422114
"2389",3225,FALSE,"without Allee effect",1.07970152291758,1.80738318034868
"2390",3226,TRUE,"with Allee effect",0.388780584676377,3.43586323835133
"2391",3227,FALSE,"without Allee effect",0.946018974766894,1.68494278492798
"2392",3228,TRUE,"with Allee effect",0.434154737894015,2.14177326479537
"2393",3230,TRUE,"with Allee effect",0.126348711897115,0.441035092864332
"2394",3232,TRUE,"with Allee effect",0.299560281858923,2.14055147141287
"2395",3233,FALSE,"without Allee effect",1.02065893695796,1.51896483950997
"2396",3234,TRUE,"with Allee effect",0.613155159731687,2.22394532688909
"2397",3236,TRUE,"with Allee effect",0.891412235621136,2.40831182296616
"2398",3237,FALSE,"without Allee effect",0.856684023599853,1.75406823009118
"2399",3238,TRUE,"with Allee effect",0.229145182434599,3.69545571804241
"2400",3239,FALSE,"without Allee effect",0.675373301667436,1.73733324783802
"2401",3240,TRUE,"with Allee effect",0.764311159554477,1.61391179204425
"2402",3242,TRUE,"with Allee effect",0.891078349878792,2.7187964191627
"2403",3244,TRUE,"with Allee effect",0.884959694515796,2.36213761814649
"2404",3245,FALSE,"without Allee effect",0.857191786281122,2.41268536863028
"2405",3246,TRUE,"with Allee effect",0.075554364946649,1.34200468410858
"2406",3247,FALSE,"without Allee effect",0.891412235621154,1.57876398425197
"2407",3248,TRUE,"with Allee effect",0.757616674039392,2.0524514570023
"2408",3250,TRUE,"with Allee effect",0.772298810071705,3.70967916029487
"2409",3251,FALSE,"without Allee effect",0.849959800338355,2.08216887093068
"2410",3252,TRUE,"with Allee effect",0.849729445633591,2.47981024649435
"2411",3253,FALSE,"without Allee effect",1.0440637176424,1.90923422432641
"2412",3254,TRUE,"with Allee effect",0.587370523302798,2.09479632774601
"2413",3256,TRUE,"with Allee effect",0.910189637703737,2.640957561621
"2414",3258,TRUE,"with Allee effect",0.856560521436784,3.09673679569737
"2415",3259,FALSE,"without Allee effect",0.58496250072121,1.56916394730584
"2416",3260,TRUE,"with Allee effect",0.760627247409638,2.07096639409869
"2417",3262,TRUE,"with Allee effect",0.605698907784668,3.68977569459964
"2418",3263,FALSE,"without Allee effect",0.690399241253811,2.41192015750084
"2419",3264,TRUE,"with Allee effect",0.283061247986433,3.44839831498788
"2420",3267,FALSE,"without Allee effect",1.04850282196704,1.62994740587254
"2421",3268,TRUE,"with Allee effect",0.901156986350587,1.97737143908095
"2422",3270,TRUE,"with Allee effect",1.1387345160542,2.49835705914296
"2423",3271,FALSE,"without Allee effect",1.14962636534014,1.98752679707245
"2424",3272,TRUE,"with Allee effect",1.05267771114903,2.21974616329113
"2425",3273,FALSE,"without Allee effect",0.847996906554952,1.8252455485001
"2426",3274,TRUE,"with Allee effect",0.840558622539527,1.94014340166262
"2427",3275,FALSE,"without Allee effect",0.523561956056987,1.80442760355023
"2428",3276,TRUE,"with Allee effect",0.619293812856921,2.49337563377584
"2429",3277,FALSE,"without Allee effect",1.02126710511791,1.93547166891792
"2430",3278,TRUE,"with Allee effect",0.815529787481893,2.41454439890935
"2431",3279,FALSE,"without Allee effect",1.25120507127454,1.87680560484894
"2432",3280,TRUE,"with Allee effect",0.692257550307639,2.4874862716448
"2433",3283,FALSE,"without Allee effect",1.10941961044976,2.1158149338363
"2434",3284,TRUE,"with Allee effect",0.695996768994839,3.15059851980664
"2435",3285,FALSE,"without Allee effect",0.662965012722316,1.80669696354699
"2436",3286,TRUE,"with Allee effect",0.790200841821617,2.27302415758027
"2437",3290,TRUE,"with Allee effect",0.452347654602651,3.79955841061164
"2438",3294,TRUE,"with Allee effect",1.26490182731579,2.52707704685957
"2439",3296,TRUE,"with Allee effect",0.556559259940414,3.203261684107
"2440",3297,FALSE,"without Allee effect",0.857980995127508,1.52584739236358
"2441",3298,TRUE,"with Allee effect",0.653883776692902,1.72560530611535
"2442",3300,TRUE,"with Allee effect",0.0568050819119026,6.26622442921167
"2443",3302,TRUE,"with Allee effect",0.183963558227021,8.97785789492143
"2444",3304,TRUE,"with Allee effect",0.540568381362686,2.24489058982187
"2445",3305,FALSE,"without Allee effect",1.04378046163163,1.98887812549762
"2446",3306,TRUE,"with Allee effect",0.598457940206003,5.7396065006044
"2447",3307,FALSE,"without Allee effect",0.720813077754491,1.82930882673425
"2448",3308,TRUE,"with Allee effect",0.809545861292584,1.65252936883961
"2449",3310,TRUE,"with Allee effect",0.971179056816,2.99439574336654
"2450",3311,FALSE,"without Allee effect",0.847996906554743,1.58555904116246
"2451",3312,TRUE,"with Allee effect",0.162773623755578,2.8152453040627
"2452",3314,TRUE,"with Allee effect",1.03987799054042,3.05996112164223
"2453",3315,FALSE,"without Allee effect",0.996256388987985,1.93388249660836
"2454",3316,TRUE,"with Allee effect",0.806858563101115,2.38680994710127
"2455",3318,TRUE,"with Allee effect",0.837696182970696,2.4551901711612
"2456",3319,FALSE,"without Allee effect",0.949868014461973,1.99020799121215
"2457",3320,TRUE,"with Allee effect",0.766581116381103,2.02508913678929
"2458",3321,FALSE,"without Allee effect",0.878997898990528,2.30908347815733
"2459",3322,TRUE,"with Allee effect",0.147729301322035,5.50808371442098
"2460",3325,FALSE,"without Allee effect",0.995348951328081,2.03829308073949
"2461",3326,TRUE,"with Allee effect",1.18425501642412,2.29087226561937
"2462",3327,FALSE,"without Allee effect",1.10366221413972,1.80789641917906
"2463",3328,TRUE,"with Allee effect",0.526672624307252,2.7025117590822
"2464",3329,FALSE,"without Allee effect",1.16590788708051,2.02377745438335
"2465",3330,TRUE,"with Allee effect",0.401287518786781,3.12122305547961
"2466",3332,TRUE,"with Allee effect",0.616751388340183,3.2128630526599
"2467",3333,FALSE,"without Allee effect",1.04955074327979,1.85201870247361
"2468",3334,TRUE,"with Allee effect",0.984817823136371,1.78213725019922
"2469",3336,TRUE,"with Allee effect",0.775320368964347,3.21784880701168
"2470",3338,TRUE,"with Allee effect",0.302064206896712,7.8449093232632
"2471",3339,FALSE,"without Allee effect",1.1305608208473,1.65783671806516
"2472",3340,TRUE,"with Allee effect",0.216078097473472,9.04043905479414
"2473",3341,FALSE,"without Allee effect",0.759410653473326,2.14155996059681
"2474",3342,TRUE,"with Allee effect",0.490442563848772,3.25030538751822
"2475",3343,FALSE,"without Allee effect",0.9622153820215,1.91164426514605
"2476",3344,TRUE,"with Allee effect",0.187751470181756,8.21671636096041
"2477",3346,TRUE,"with Allee effect",0.185422858879913,5.85261469545775
"2478",3347,FALSE,"without Allee effect",0.96973706964669,1.80269428453402
"2479",3348,TRUE,"with Allee effect",0.57870904440067,7.42224457785419
"2480",3350,TRUE,"with Allee effect",1.06066515403059,2.88495448632552
"2481",3352,TRUE,"with Allee effect",1.06712001471524,2.67710585865565
"2482",3353,FALSE,"without Allee effect",1.1003828738519,2.25129338153468
"2483",3354,TRUE,"with Allee effect",0.859350944784156,2.39574375273828
"2484",3356,TRUE,"with Allee effect",0.710878816618447,2.68928398719936
"2485",3357,FALSE,"without Allee effect",0.795907065142276,2.21817702623277
"2486",3358,TRUE,"with Allee effect",0.850488928451859,2.86418608780196
"2487",3360,TRUE,"with Allee effect",1.02045112670707,2.68204241039737
"2488",3361,FALSE,"without Allee effect",0.857980995127555,1.69311266144138
"2489",3362,TRUE,"with Allee effect",0.781200505934617,3.38107986282021
"2490",3364,TRUE,"with Allee effect",1.10256193331575,2.77634811018534
"2491",3365,FALSE,"without Allee effect",1.12638965570416,1.79100139276797
"2492",3366,TRUE,"with Allee effect",0.694493662356809,2.19500940254748
"2493",3367,FALSE,"without Allee effect",0.624490864907817,1.86155553600768
"2494",3368,TRUE,"with Allee effect",0.971762645173727,2.14952900963696
"2495",3369,FALSE,"without Allee effect",0.83912530631509,1.75887629962745
"2496",3370,TRUE,"with Allee effect",0.683965785681397,2.20778921990056
"2497",3372,TRUE,"with Allee effect",0.637998479647072,7.87954653504087
"2498",3374,TRUE,"with Allee effect",0.22963433995943,7.70904714601889
"2499",3376,TRUE,"with Allee effect",1.11961118175119,2.56213517523948
"2500",3378,TRUE,"with Allee effect",0.847178443722936,3.81726823437308
"2501",3379,FALSE,"without Allee effect",0.966224309761242,1.76305570014539
"2502",3380,TRUE,"with Allee effect",0.663192509598688,2.2498336364198
"2503",3384,TRUE,"with Allee effect",0.835374651437301,2.64255980272899
"2504",3386,TRUE,"with Allee effect",0.523848661326898,4.45094641670073
"2505",3388,TRUE,"with Allee effect",1.05554532361617,2.01454263680763
"2506",3390,TRUE,"with Allee effect",0.929501333670427,2.86563652384828
"2507",3391,FALSE,"without Allee effect",0.953156343186967,1.59273908697248
"2508",3392,TRUE,"with Allee effect",0.355216766854362,0.896200486526516
"2509",3393,FALSE,"without Allee effect",0.863218676231076,1.72273483000473
"2510",3394,TRUE,"with Allee effect",0.801034185710396,5.31748151870742
"2511",3396,TRUE,"with Allee effect",1.14480576008673,2.99669637490741
"2512",3398,TRUE,"with Allee effect",0.166629614592302,10.6630229838285
"2513",3399,FALSE,"without Allee effect",0.843945738917428,1.46923221052706
"2514",3400,TRUE,"with Allee effect",0.448850224181405,6.69460868014489
"2515",3401,FALSE,"without Allee effect",1.09121352388927,1.92174943237838
"2516",3402,TRUE,"with Allee effect",0.843411456272282,2.12386538083197
"2517",3405,FALSE,"without Allee effect",0.810431201302192,1.58840639933691
"2518",3406,TRUE,"with Allee effect",0.87415558723694,2.36650883723267
"2519",3408,TRUE,"with Allee effect",0.777224155019818,3.11970839483595
"2520",3410,TRUE,"with Allee effect",0.778257143032833,3.35636991775088
"2521",3415,FALSE,"without Allee effect",1.32623605249769,1.4173966969969
"2522",3416,TRUE,"with Allee effect",1.34136370192861,0.891385804661115
"2523",3417,FALSE,"without Allee effect",1.22331328414061,1.87395550100559
"2524",3418,TRUE,"with Allee effect",0.993944996112148,2.00720294028999
"2525",3419,FALSE,"without Allee effect",0.71989208080728,1.88977936626596
"2526",3420,TRUE,"with Allee effect",0.283277768222434,10.2655086955747
"2527",3422,TRUE,"with Allee effect",0.826097377634995,3.35557915305513
"2528",3423,FALSE,"without Allee effect",1.22194364845499,1.87012470263746
"2529",3424,TRUE,"with Allee effect",0.877326496881799,1.80937785336174
"2530",3426,TRUE,"with Allee effect",0.415299648353486,11.4460738352453
"2531",3429,FALSE,"without Allee effect",0.717266693402963,2.07714327819576
"2532",3430,TRUE,"with Allee effect",0.848369400136019,2.25542480075263
"2533",3431,FALSE,"without Allee effect",0.995389298261968,1.73807109016709
"2534",3432,TRUE,"with Allee effect",0.253967883683005,3.23355106485548
"2535",3433,FALSE,"without Allee effect",0.945881080044129,1.55188324666692
"2536",3434,TRUE,"with Allee effect",0.67227254786869,1.71897085340435
"2537",3435,FALSE,"without Allee effect",0.933956399051393,1.79235587809029
"2538",3436,TRUE,"with Allee effect",0.807971690182981,2.80383112911135
"2539",3437,FALSE,"without Allee effect",1.16864942903321,1.8972613843544
"2540",3438,TRUE,"with Allee effect",0.845193781560537,2.02111938199084
"2541",3440,TRUE,"with Allee effect",0.402086256274507,3.99928614529216
"2542",3441,FALSE,"without Allee effect",0.944806736790233,1.65543700339056
"2543",3442,TRUE,"with Allee effect",0.0731987717707461,0.960172342531134
"2544",3443,FALSE,"without Allee effect",0.26303440583379,1.68406763767914
"2545",3444,TRUE,"with Allee effect",0.920932274801619,1.9534915730826
"2546",3446,TRUE,"with Allee effect",0.177187032811735,1.28135841677823
"2547",3448,TRUE,"with Allee effect",1.02837749569391,2.34282985428892
"2548",3449,FALSE,"without Allee effect",0.502500340529199,2.08090350904496
"2549",3450,TRUE,"with Allee effect",0.56106527096749,2.43456295669694
"2550",3452,TRUE,"with Allee effect",1.12296382637688,2.42123116137541
"2551",3453,FALSE,"without Allee effect",1.01228579261288,1.91136992680422
"2552",3454,TRUE,"with Allee effect",0.62587009376943,2.15612173532574
"2553",3457,FALSE,"without Allee effect",0.780355165002232,1.96473321678204
"2554",3458,TRUE,"with Allee effect",0.147139809718392,0.454977955871932
"2555",3459,FALSE,"without Allee effect",0.987927269080062,2.12386394228071
"2556",3460,TRUE,"with Allee effect",0.624952154186306,3.22896006671019
"2557",3461,FALSE,"without Allee effect",1.04999872503914,1.79058760042
"2558",3462,TRUE,"with Allee effect",1.00300568817605,2.49103939968976
"2559",3463,FALSE,"without Allee effect",0.895480181885398,1.96726155586002
"2560",3464,TRUE,"with Allee effect",0.187102197183309,4.00383643389962
"2561",3466,TRUE,"with Allee effect",0.269636959044058,11.8416916032778
"2562",3468,TRUE,"with Allee effect",0.411908819743626,5.41536522023392
"2563",3469,FALSE,"without Allee effect",0.883474706244566,1.72085088047865
"2564",3470,TRUE,"with Allee effect",0.768092437524773,1.91082750079935
"2565",3471,FALSE,"without Allee effect",0.653883776692925,1.73975554006595
"2566",3472,TRUE,"with Allee effect",0.79243517173697,2.69098805784077
"2567",3474,TRUE,"with Allee effect",0.892333375228694,2.86472869007506
"2568",3475,FALSE,"without Allee effect",0.811859916897244,1.78011539110022
"2569",3476,TRUE,"with Allee effect",0.845745396286757,1.98967206272128
"2570",3478,TRUE,"with Allee effect",0.872211063678222,2.86495878010567
"2571",3479,FALSE,"without Allee effect",0.825970600224935,1.65457876925072
"2572",3480,TRUE,"with Allee effect",0.318423358294355,10.1136337531487
"2573",3482,TRUE,"with Allee effect",1.34234565566989,2.77045290069648
"2574",3483,FALSE,"without Allee effect",0.756600791211475,2.04398443794103
"2575",3484,TRUE,"with Allee effect",0.617100212885155,1.90072119370406
"2576",3486,TRUE,"with Allee effect",0.680714400459668,4.09102055917003
"2577",3488,TRUE,"with Allee effect",0.748796606372932,2.5727809209249
"2578",3490,TRUE,"with Allee effect",0.75899190049622,2.10077949011009
"2579",3491,FALSE,"without Allee effect",0.956534265071552,1.94708951342651
"2580",3492,TRUE,"with Allee effect",1.01943083195507,2.22160175350177
"2581",3493,FALSE,"without Allee effect",0.927187831452283,1.97818452783286
"2582",3494,TRUE,"with Allee effect",1.30409886369686,2.40240753028602
"2583",3495,FALSE,"without Allee effect",1.1367838608611,1.98297395602195
"2584",3496,TRUE,"with Allee effect",0.740923878236459,2.95634937004319
"2585",3497,FALSE,"without Allee effect",0.667424660913126,1.74466782375169
"2586",3498,TRUE,"with Allee effect",0.425752977181048,3.12316061157782
"2587",3499,FALSE,"without Allee effect",1.06065368239993,2.579467047249
